pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
SG,27,GSW,6,2,139,6.3,14.6,.432,0.3,3.0,.111,6.0,11.6,.514,0.0,0.0,,1.0,2.7,3.7,7.0,0.7,0.0,3.0,4.6,12.9,,94,113
C-PF,22,TOT,31,0,140,4.6,13.4,.342,0.0,1.1,.000,4.6,12.3,.371,3.9,7.0,.550,5.3,9.1,14.4,1.1,2.1,0.4,3.2,11.9,13.0,,85,98
C,22,NYK,21,0,98,4.0,11.1,.364,0.0,0.5,.000,4.0,10.6,.381,3.5,7.1,.500,5.0,10.6,15.7,0.5,2.5,0.0,3.0,15.7,11.6,,85,95
PF,22,ATL,10,0,42,5.8,18.5,.313,0.0,2.3,.000,5.8,16.2,.357,4.6,6.9,.667,5.8,5.8,11.6,2.3,1.2,1.2,3.5,3.5,16.2,,84,104
PF,32,TOT,77,4,1416,5.5,13.1,.418,0.2,0.7,.238,5.3,12.4,.428,2.3,3.2,.734,2.7,9.4,12.2,3.2,1.3,0.5,3.6,6.4,13.5,,89,102
PF,32,ATL,46,3,860,5.1,13.8,.373,0.1,0.8,.143,5.0,13.0,.387,2.6,3.5,.742,3.0,9.9,12.9,3.3,1.6,0.5,4.1,6.2,13.0,,83,101
PF,32,SEA,31,1,556,6.0,12.2,.493,0.3,0.6,.429,5.8,11.6,.496,1.9,2.7,.719,2.3,8.8,11.1,3.0,0.8,0.5,2.8,6.6,14.2,,101,103
PF,37,HOU,81,43,2302,8.7,18.2,.476,0.0,0.1,.500,8.6,18.1,.476,4.0,5.9,.683,4.1,8.5,12.6,3.2,1.0,1.7,4.1,4.7,21.3,,98,107
C,27,CLE,65,3,1058,4.8,10.1,.479,0.0,0.0,.000,4.8,10.0,.481,1.3,2.4,.569,4.7,6.2,11.0,1.7,0.8,1.9,2.3,10.0,11.0,,101,107
PF,33,WSB,38,25,775,7.8,19.4,.401,0.0,0.1,.000,7.8,19.4,.402,3.9,5.4,.724,4.8,6.6,11.4,1.9,0.7,1.7,4.2,5.9,19.5,,89,100
PG,27,BOS,82,9,1551,8.5,18.4,.463,0.1,0.5,.188,8.4,17.9,.470,2.9,4.0,.722,1.7,2.0,3.7,5.8,2.8,0.1,3.8,5.7,20.0,,99,104
SG,31,HOU,51,2,789,6.4,15.7,.407,0.0,0.1,.000,6.4,15.5,.410,2.7,3.4,.789,1.1,3.0,4.1,8.2,2.2,0.1,3.0,3.4,15.4,,96,110
SF,23,CHI,82,42,2196,6.4,14.4,.448,0.3,0.8,.317,6.2,13.5,.457,4.3,5.4,.792,3.3,4.3,7.5,3.6,1.4,1.3,2.6,5.1,17.5,,108,109
SG,25,PHO,82,2,1155,4.1,8.9,.461,0.0,0.2,.200,4.1,8.7,.467,2.6,5.6,.463,1.8,4.3,6.1,6.3,3.5,1.4,4.3,8.4,10.8,,87,98
PG,29,MIL,14,3,169,4.0,7.4,.538,0.0,0.0,,4.0,7.4,.538,5.1,6.2,.818,1.4,4.3,5.7,7.7,2.6,0.0,3.7,5.7,13.1,,114,102
SG,22,SDC,76,48,2022,7.3,16.2,.452,0.5,2.1,.222,6.9,14.2,.485,2.2,3.0,.723,1.2,1.6,2.8,6.3,1.9,0.1,3.7,4.4,17.3,,99,112
PG,29,SDC,56,54,1844,7.9,18.1,.437,0.1,0.5,.143,7.8,17.6,.445,3.3,4.5,.721,0.8,2.5,3.2,9.4,2.8,0.4,5.0,3.9,19.2,,96,110
SF,26,CLE,82,38,1953,7.3,15.0,.482,0.0,0.1,.000,7.3,15.0,.484,5.1,7.5,.689,5.6,6.3,11.9,2.2,2.2,0.2,4.0,6.8,19.6,,103,106
PG,25,CLE,80,79,2716,7.3,15.1,.482,0.1,0.2,.333,7.2,14.9,.484,3.0,4.4,.686,0.7,2.1,2.9,8.8,1.3,0.1,3.5,3.9,17.6,,104,110
PF,26,PHI,80,77,1612,4.7,10.2,.462,0.0,0.1,.000,4.7,10.2,.464,2.3,3.3,.690,3.4,6.1,9.5,2.4,0.9,1.3,3.9,6.9,11.7,,92,103
C,34,DEN,80,80,2431,11.6,22.8,.510,0.1,0.3,.211,11.6,22.5,.514,7.0,8.4,.835,2.7,7.8,10.5,3.9,1.5,0.8,3.1,4.0,30.4,,115,108
SG,23,CHI,78,3,1309,6.9,14.7,.467,0.1,0.4,.154,6.8,14.3,.477,3.2,4.4,.730,3.0,3.2,6.2,3.6,2.2,0.4,2.9,4.6,17.0,,104,109
SG,26,LAL,48,0,447,5.5,14.0,.393,0.0,0.2,.000,5.5,13.8,.398,3.9,5.0,.792,4.1,3.0,7.1,2.5,2.3,0.4,2.6,6.4,14.9,,101,107
C,26,TOT,83,11,1914,7.2,14.1,.515,0.0,0.0,.000,7.2,14.1,.516,2.7,4.4,.617,4.6,8.1,12.7,3.4,1.6,2.2,3.0,5.4,17.2,,107,104
C,26,IND,51,7,1216,7.9,15.2,.521,0.0,0.0,.000,7.9,15.1,.523,2.9,4.6,.631,4.4,7.7,12.1,4.4,1.9,2.4,3.3,5.2,18.7,,107,106
C,26,PHI,32,4,698,6.1,12.2,.500,0.0,0.0,,6.1,12.2,.500,2.3,3.9,.586,5.0,8.7,13.7,1.6,1.1,1.9,2.4,5.6,14.5,,108,100
PG,28,PHO,77,74,2551,7.4,15.9,.462,0.1,0.6,.161,7.3,15.4,.473,5.4,6.8,.791,1.7,4.5,6.2,7.2,1.8,0.7,3.8,3.8,20.2,,106,102
SG,27,ATL,61,57,1813,10.4,23.0,.453,0.4,1.1,.341,10.0,21.9,.459,5.0,6.3,.785,0.7,2.6,3.3,8.5,1.6,0.2,4.2,3.7,26.2,,102,106
SF,23,KCK,82,82,2933,10.4,21.0,.494,0.3,1.1,.282,10.1,20.0,.506,3.8,4.9,.779,2.9,4.8,7.7,3.3,1.1,0.3,2.8,4.0,24.9,,110,107
PG,24,WSB,68,65,2324,6.7,16.3,.408,0.3,1.3,.230,6.4,15.1,.423,4.1,5.4,.751,1.0,2.7,3.7,11.4,2.3,0.1,4.9,3.5,17.7,,95,101
C,34,ATL,37,0,461,2.6,6.0,.439,0.0,0.0,,2.6,6.0,.439,1.5,2.0,.737,4.6,7.7,12.3,1.8,1.1,6.2,2.0,7.3,6.7,,102,99
SF,26,IND,82,64,2297,8.2,17.3,.477,0.1,0.8,.184,8.1,16.5,.490,2.5,3.5,.733,3.5,7.4,11.0,4.4,1.5,1.1,4.9,5.6,19.1,,95,108
SG,23,LAL,79,79,2907,8.1,14.8,.548,0.0,0.3,.000,8.1,14.5,.560,4.8,6.0,.800,3.4,7.5,10.9,13.2,2.8,0.7,4.8,3.2,21.1,,119,103
SF,26,MIL,80,80,2853,12.2,23.9,.509,0.1,0.3,.200,12.1,23.6,.514,4.4,6.0,.735,3.3,6.2,9.5,6.1,1.7,0.9,3.3,3.5,28.8,,111,102
PF,30,TOT,78,16,2053,8.8,20.8,.425,0.1,0.8,.083,8.7,20.0,.438,7.0,8.6,.821,3.7,7.5,11.1,5.7,1.8,1.0,5.4,6.5,24.7,,100,102
PF,30,MIL,6,0,153,9.4,20.7,.455,0.0,0.6,.000,9.4,20.1,.469,2.2,2.8,.778,2.8,5.0,7.8,3.5,0.3,0.6,3.8,6.9,21.0,,94,105
PF,30,NJN,42,7,1001,9.2,22.9,.401,0.1,0.8,.118,9.1,22.1,.411,7.6,9.3,.816,3.0,7.3,10.3,6.6,2.6,1.0,5.6,6.2,26.0,,98,97
PF,30,GSW,30,9,899,8.3,18.4,.451,0.1,0.9,.059,8.3,17.6,.471,7.2,8.7,.829,4.5,8.1,12.6,5.1,1.3,1.2,5.4,6.7,23.9,,103,107
SF,25,TOT,79,8,1541,7.3,15.1,.485,0.0,0.1,.250,7.3,15.0,.487,2.8,3.8,.731,3.2,5.4,8.6,2.1,0.8,1.3,3.1,6.9,17.5,,102,105
SF,25,KCK,50,0,992,8.1,16.1,.501,0.0,0.2,.250,8.0,15.9,.504,3.3,4.5,.730,3.4,5.7,9.1,2.2,0.8,1.2,3.1,6.8,19.5,,105,106
SF,25,PHI,29,8,549,5.9,13.1,.448,0.0,0.0,,5.9,13.1,.448,1.9,2.6,.733,2.7,4.9,7.7,2.0,0.7,1.4,3.0,7.0,13.6,,95,104
C,25,KCK,79,21,1544,10.8,17.4,.624,0.0,0.0,,10.8,17.4,.624,5.4,9.5,.574,4.1,7.5,11.6,2.8,1.2,2.4,5.3,9.4,27.1,,108,103
SG,26,DET,82,51,2511,9.4,18.3,.513,0.2,0.7,.275,9.2,17.6,.523,4.4,5.7,.778,3.0,3.4,6.4,5.4,1.7,0.9,2.7,4.7,23.4,,116,107
PF-C,22,TOT,23,0,191,2.6,7.2,.367,0.0,0.0,,2.6,7.2,.367,2.2,4.8,.450,3.6,7.4,11.0,2.6,0.7,1.7,3.6,7.9,7.4,,79,106
C,22,SAS,7,0,54,1.7,8.6,.200,0.0,0.0,,1.7,8.6,.200,2.6,4.3,.600,3.4,10.3,13.8,0.9,0.9,0.9,3.4,7.7,6.0,,65,105
PF,22,DET,16,0,137,3.0,6.6,.450,0.0,0.0,,3.0,6.6,.450,2.0,5.0,.400,3.6,6.3,9.9,3.3,0.7,2.0,3.6,7.9,7.9,,85,106
PF,31,PHI,74,0,1749,6.7,12.3,.543,0.0,0.0,.000,6.7,12.3,.545,4.4,5.6,.793,2.7,6.5,9.2,3.8,2.3,2.4,2.9,5.3,17.8,,117,99
C,32,HOU,82,82,2440,5.9,13.0,.453,0.0,0.0,.000,5.9,13.0,.455,3.1,4.0,.786,4.3,8.6,12.9,2.7,0.9,2.5,3.3,5.4,14.9,,98,106
PF,30,TOT,81,2,1164,5.8,12.7,.455,0.0,0.0,.000,5.8,12.7,.457,3.1,4.8,.642,3.3,8.8,12.1,2.4,1.2,0.9,4.0,6.7,14.7,,93,106
PF,30,CHI,49,2,673,5.8,13.0,.446,0.0,0.0,,5.8,13.0,.446,3.2,5.0,.627,3.8,9.3,13.1,2.7,1.2,0.9,4.4,6.0,14.7,,90,106
PF,30,LAL,32,0,491,5.8,12.4,.470,0.0,0.1,.000,5.8,12.3,.473,3.0,4.5,.667,2.6,8.1,10.7,2.1,1.2,0.8,3.3,7.7,14.7,,97,105
PF,26,TOT,77,28,1658,6.5,13.2,.495,0.1,0.2,.222,6.5,13.0,.500,5.5,7.9,.703,3.8,8.6,12.4,2.5,1.2,3.0,4.0,7.4,18.7,,104,103
PF,26,DET,49,25,1036,6.3,12.9,.493,0.1,0.3,.333,6.3,12.6,.497,5.1,7.5,.680,3.5,8.4,11.9,3.0,1.2,3.4,4.5,7.0,17.9,,100,103
PF,26,SAS,28,3,622,6.9,13.8,.497,0.0,0.2,.000,6.9,13.6,.505,6.3,8.5,.737,4.2,9.0,13.2,1.5,1.0,2.3,3.2,8.0,20.0,,111,104
SF,23,SDC,9,0,85,9.3,20.3,.459,0.0,0.0,,9.3,20.3,.459,3.3,3.3,1.000,5.5,3.8,9.3,2.2,1.6,0.0,3.3,7.7,21.9,,105,111
PF,29,HOU,60,4,878,7.6,16.6,.457,0.0,0.1,.000,7.6,16.5,.460,3.0,5.5,.549,6.1,8.0,14.1,2.1,1.2,1.2,4.4,5.6,18.2,,91,107
PG,28,LAL,35,0,333,5.6,18.3,.303,0.4,2.2,.188,5.1,16.1,.319,1.5,2.4,.647,1.1,2.5,3.6,11.1,4.3,0.1,7.5,7.2,13.1,,72,103
SF,26,POR,34,0,309,6.0,13.5,.443,0.3,1.2,.250,5.7,12.3,.463,3.8,4.6,.833,2.8,3.8,6.6,2.6,2.3,0.3,2.6,6.0,16.2,,105,105
C,29,TOT,70,23,1345,4.2,9.6,.444,0.0,0.0,,4.2,9.6,.444,4.6,5.7,.811,4.3,8.9,13.2,4.5,1.8,1.3,3.9,7.2,13.1,,103,104
C,29,DEN,38,0,565,4.5,10.7,.418,0.0,0.0,,4.5,10.7,.418,4.2,5.3,.786,4.6,8.4,13.0,4.5,1.6,1.4,4.0,8.7,13.1,,99,107
C,29,UTA,32,23,780,4.1,8.7,.467,0.0,0.0,,4.1,8.7,.467,5.0,6.0,.829,4.0,9.3,13.3,4.5,1.9,1.2,3.7,6.1,13.1,,106,102
PF,21,IND,81,81,2761,11.4,23.8,.479,0.1,0.3,.222,11.3,23.5,.482,4.4,5.9,.741,5.7,8.7,14.4,3.7,2.4,0.7,3.6,5.0,27.2,,107,106
SF,25,SEA,80,9,1507,7.6,13.9,.549,0.0,0.1,.000,7.6,13.8,.553,5.3,7.9,.673,4.9,7.6,12.4,3.0,1.6,1.1,4.6,7.5,20.6,,106,102
PF,30,TOT,48,7,770,7.5,16.2,.463,0.0,0.1,.000,7.5,16.1,.465,2.6,3.6,.737,4.2,5.1,9.3,2.5,1.5,0.6,3.0,4.0,17.7,,101,108
PF,30,CHI,5,0,25,3.6,10.9,.333,0.0,0.0,,3.6,10.9,.333,0.0,0.0,,1.8,5.4,7.2,0.0,1.8,0.0,3.6,3.6,7.2,,59,108
PF,30,GSW,11,0,121,6.5,14.9,.436,0.0,0.0,,6.5,14.9,.436,2.7,4.2,.636,5.0,5.0,9.9,1.9,0.4,0.0,2.3,5.0,15.6,,102,112
PF,30,CLE,32,7,624,7.9,16.7,.472,0.0,0.1,.000,7.9,16.6,.474,2.8,3.6,.761,4.1,5.1,9.2,2.7,1.7,0.7,3.1,3.9,18.5,,102,107
SF,23,NJN,79,75,2447,11.0,23.1,.475,0.1,0.4,.261,10.9,22.7,.479,3.3,4.3,.775,3.0,5.6,8.6,5.5,1.8,0.8,4.6,5.2,25.4,,101,100
SF,26,NYK,68,68,2207,13.5,25.6,.528,0.0,0.1,.000,13.5,25.5,.531,6.3,8.7,.722,2.2,5.1,7.3,4.4,2.0,0.3,4.4,5.2,33.3,,107,100
SF,25,KCK,58,5,995,4.7,10.2,.462,0.0,0.0,,4.7,10.2,.462,3.3,4.3,.760,4.1,6.7,10.9,2.6,1.3,0.5,2.9,4.3,12.7,,104,105
SG,30,IND,80,54,2262,10.5,20.1,.520,0.1,0.4,.158,10.4,19.7,.527,7.0,8.3,.841,3.1,3.5,6.6,3.9,1.3,0.2,3.9,2.9,28.0,,114,112
PF,22,WSB,17,1,201,5.5,12.2,.451,0.0,0.2,.000,5.5,12.0,.460,5.0,6.0,.840,4.3,10.6,14.9,2.2,2.2,0.5,1.9,5.0,16.1,,114,96
C,27,PHO,54,4,458,4.5,10.7,.423,0.0,0.1,.000,4.5,10.6,.427,1.4,1.7,.875,4.2,4.8,9.1,3.8,1.5,0.6,2.3,6.5,10.5,,101,102
C,34,CLE,60,33,1232,4.4,10.5,.420,0.1,0.4,.222,4.4,10.2,.427,1.2,1.5,.784,2.5,6.7,9.2,4.7,1.2,1.0,3.9,8.3,10.1,,86,107
C,25,DET,82,82,2871,6.9,13.9,.497,0.0,0.2,.154,6.9,13.6,.502,3.9,4.9,.790,4.5,11.2,15.7,4.2,0.8,1.9,2.8,5.1,17.7,,113,103
SF,23,POR,59,1,690,7.4,17.4,.425,0.1,0.4,.167,7.3,17.0,.431,2.9,3.6,.808,1.7,3.5,5.2,4.0,1.4,0.2,2.6,4.6,17.7,,98,107
PF,27,LAL,39,4,356,5.6,13.2,.422,0.0,0.0,,5.6,13.2,.422,1.6,3.2,.480,7.1,9.5,16.6,1.6,1.0,0.5,2.6,6.2,12.7,,99,105
C,34,MIL,39,35,978,8.0,16.3,.491,0.0,0.0,.000,8.0,16.2,.492,4.5,6.5,.684,2.8,7.0,9.8,5.2,1.7,1.2,4.0,6.1,20.5,,103,101
PG,25,HOU,79,76,2602,7.9,19.1,.415,0.8,3.2,.240,7.2,16.0,.449,4.5,5.4,.832,1.2,2.4,3.5,9.6,3.0,0.3,3.6,3.9,21.1,,103,108
PG,24,CHI,65,38,1437,6.4,14.0,.453,0.0,0.2,.000,6.4,13.9,.458,3.9,5.4,.725,1.4,4.0,5.4,10.4,1.6,0.2,4.2,3.8,16.6,,103,110
PG,22,POR,81,45,2020,6.0,14.0,.431,0.1,0.4,.333,5.9,13.6,.434,2.7,3.7,.730,2.0,3.3,5.3,10.0,3.6,0.4,3.2,4.2,14.9,,104,103
PF,22,DET,62,5,879,6.8,13.9,.485,0.0,0.1,.000,6.8,13.9,.487,4.3,7.6,.571,5.4,6.6,12.0,2.7,1.2,1.9,3.8,6.4,17.9,,101,105
PF,24,WSB,7,0,53,3.6,5.5,.667,0.0,0.0,,3.6,5.5,.667,0.0,3.6,.000,0.9,10.0,10.9,3.6,0.9,2.7,4.6,14.6,7.3,,69,96
PF,24,MIL,80,37,1885,6.9,13.1,.529,0.0,0.0,,6.9,13.1,.529,3.3,6.2,.537,4.3,10.2,14.5,2.8,1.3,4.5,4.7,8.4,17.2,,95,96
SG,23,GSW,73,24,1350,10.0,19.3,.518,0.0,0.1,.250,10.0,19.2,.520,3.4,4.8,.719,2.6,6.3,8.9,4.4,2.1,1.1,4.0,3.7,23.5,,105,106
C,30,DAL,15,0,206,4.3,11.3,.380,0.0,0.2,.000,4.3,11.1,.388,2.5,3.9,.647,4.3,6.1,10.4,4.8,1.4,1.4,1.4,5.4,11.1,,107,109
SF,23,KCK,66,13,818,7.6,16.5,.460,0.3,0.5,.556,7.3,16.0,.457,2.9,4.4,.663,2.0,4.8,6.9,4.0,1.6,0.4,3.5,5.4,18.4,,98,106
SG,26,DET,70,30,1485,9.5,21.1,.451,0.1,0.2,.286,9.5,20.9,.453,3.4,4.5,.760,1.7,3.8,5.5,3.2,1.3,0.4,4.4,4.0,22.5,,93,108
PG,29,WSB,35,0,386,7.8,16.4,.473,0.0,0.6,.000,7.8,15.8,.492,2.6,5.3,.500,1.0,2.6,3.6,12.8,3.1,0.1,5.9,2.3,18.1,,93,100
PF,30,PHO,77,71,2586,9.0,19.1,.474,0.0,0.1,.333,9.0,19.0,.474,5.1,6.5,.781,3.7,10.9,14.6,4.0,1.0,0.8,4.0,5.0,23.2,,103,99
SF,24,ATL,73,20,1171,7.0,14.9,.472,0.0,0.2,.000,7.0,14.8,.478,4.2,5.4,.771,3.5,4.4,7.9,2.9,1.7,0.4,3.7,7.8,18.3,,100,105
PG,25,PHO,82,9,1836,8.4,16.3,.517,0.6,2.0,.303,7.8,14.4,.547,3.3,3.8,.872,1.1,3.2,4.2,7.2,1.6,0.2,2.3,3.3,20.8,,118,104
SF,23,CLE,14,0,56,3.5,14.1,.250,0.0,0.9,.000,3.5,13.2,.267,3.5,7.0,.500,1.8,7.0,8.8,1.8,1.8,0.0,1.8,4.4,10.5,,73,106
PF,24,WSB,82,82,3023,6.0,12.3,.490,0.0,0.0,.000,6.0,12.2,.492,2.3,4.1,.575,2.7,9.7,12.4,1.8,1.4,2.4,2.7,5.3,14.3,,97,96
C,27,PHI,78,78,2922,10.5,20.9,.501,0.0,0.0,.000,10.5,20.9,.502,9.6,12.6,.761,7.1,12.0,19.1,1.6,1.4,2.5,4.2,3.3,30.5,,116,97
PG,23,ATL,64,0,1187,7.0,17.3,.403,0.6,2.0,.292,6.4,15.4,.418,3.5,4.6,.768,1.0,2.7,3.7,10.2,2.5,0.3,5.0,5.3,18.1,,93,105
SF,27,BOS,79,71,2252,6.8,13.6,.499,0.0,0.0,.000,6.8,13.6,.500,5.7,7.1,.812,3.8,4.9,8.6,3.8,1.3,0.8,3.4,4.1,19.3,,113,104
SF,28,DET,9,1,155,6.1,14.6,.420,0.0,0.0,,6.1,14.6,.420,5.0,6.1,.810,2.9,4.7,7.6,3.5,1.5,0.6,3.8,7.0,17.3,,98,107
C,31,LAL,47,1,1019,13.2,25.5,.520,0.0,0.0,.000,13.2,25.5,.520,5.4,7.4,.730,3.4,7.8,11.2,1.8,1.8,1.8,3.1,6.9,31.9,,111,103
PF,23,TOT,56,0,505,5.4,11.8,.460,0.0,0.2,.000,5.4,11.6,.468,4.4,5.7,.770,5.0,6.1,11.1,2.2,0.7,1.0,3.7,7.8,15.2,,102,107
PF,23,GSW,14,0,130,4.6,10.3,.448,0.0,0.0,,4.6,10.3,.448,5.0,6.4,.778,5.3,5.3,10.6,1.4,0.7,1.4,2.8,9.2,14.2,,109,109
PF,23,POR,42,0,375,5.7,12.3,.464,0.0,0.3,.000,5.7,12.0,.474,4.2,5.5,.767,4.9,6.3,11.3,2.5,0.8,0.9,4.1,7.4,15.6,,100,106
SF,23,LAL,39,7,381,8.4,19.8,.423,0.1,0.8,.143,8.3,18.9,.436,2.1,2.8,.739,4.0,2.4,6.4,3.2,1.3,0.6,3.3,6.1,18.9,,96,109
PF,25,BOS,82,13,2345,9.5,17.6,.541,0.0,0.0,.000,9.5,17.5,.541,3.8,5.3,.717,4.2,6.6,10.9,2.0,0.7,3.8,3.1,4.7,22.8,,111,102
PG,27,DEN,68,38,1559,7.3,15.0,.487,0.0,0.2,.000,7.3,14.8,.494,3.7,4.6,.814,0.6,2.7,3.3,7.9,1.1,0.1,2.8,3.9,18.3,,110,113
C,30,ATL,61,4,1364,7.0,15.1,.467,0.0,0.0,.000,7.0,15.0,.468,3.8,4.7,.812,2.0,5.7,7.7,2.7,0.6,0.9,2.8,5.1,17.9,,102,106
C,23,PHI,36,2,182,7.4,16.4,.453,0.0,0.0,,7.4,16.4,.453,5.1,11.6,.444,8.7,10.8,19.5,1.8,0.8,0.8,9.2,10.8,20.0,,80,100
C,29,KCK,78,74,1706,6.8,12.0,.570,0.0,0.0,,6.8,12.0,.570,2.7,4.3,.626,4.0,7.2,11.2,1.7,1.2,2.3,3.1,7.5,16.3,,108,103
SF,27,SAS,80,79,2803,11.4,22.2,.511,0.0,0.0,.000,11.4,22.2,.512,3.6,4.8,.758,3.1,5.8,8.9,1.6,0.9,0.9,2.1,4.1,26.4,,113,108
SF,35,TOT,58,20,809,8.1,16.8,.484,0.1,0.2,.250,8.1,16.5,.487,4.4,5.2,.852,2.3,5.9,8.1,4.1,2.0,0.2,2.7,4.2,20.7,,110,102
SF,35,MIL,57,20,792,8.1,16.5,.487,0.1,0.2,.250,8.0,16.3,.491,4.5,5.3,.851,2.2,6.0,8.2,4.1,2.0,0.2,2.7,4.2,20.7,,110,102
SF,35,LAL,1,0,17,10.9,27.2,.400,0.0,0.0,,10.9,27.2,.400,2.7,2.7,1.000,2.7,0.0,2.7,5.4,0.0,0.0,0.0,2.7,24.5,,111,114
C,26,TOT,73,19,1128,5.1,11.2,.458,0.0,0.0,.000,5.1,11.1,.459,2.2,2.9,.735,3.3,7.9,11.2,2.1,0.9,1.9,2.9,9.6,12.4,,96,103
C,26,CLE,23,18,539,5.0,11.0,.455,0.0,0.0,,5.0,11.0,.455,1.5,2.4,.615,4.3,8.3,12.6,2.4,1.1,2.1,2.5,7.8,11.5,,98,105
C,26,MIL,50,1,589,5.2,11.3,.460,0.0,0.1,.000,5.2,11.2,.464,2.8,3.4,.810,2.4,7.6,9.9,1.9,0.7,1.7,3.3,11.2,13.2,,95,101
SG,25,MIL,76,76,2710,10.7,20.5,.524,0.0,0.2,.100,10.7,20.3,.528,8.8,10.7,.826,3.4,4.3,7.7,5.3,2.0,0.4,3.5,3.2,30.3,,120,103
PG,24,SAS,77,73,2552,7.2,15.3,.468,0.1,0.4,.227,7.1,14.9,.475,2.7,3.6,.744,1.2,3.9,5.0,13.7,3.5,0.6,4.1,4.5,17.1,,108,104
PG,25,SDC,37,3,642,5.9,13.8,.426,0.4,1.7,.261,5.4,12.1,.449,3.1,4.1,.750,1.1,2.9,4.0,5.3,1.6,0.1,3.3,5.2,15.3,,99,112
SG,22,IND,8,0,46,7.0,24.1,.292,0.0,0.0,,7.0,24.1,.292,1.0,4.0,.250,6.0,11.0,17.1,7.0,2.0,0.0,2.0,7.0,15.1,,82,106
PG,34,HOU,64,0,1423,11.1,24.9,.447,0.1,0.5,.286,11.0,24.4,.450,4.6,5.0,.920,1.1,1.3,2.4,5.2,1.9,0.1,2.9,5.4,26.9,,102,111
PF,23,PHO,82,82,2914,9.5,17.3,.550,0.0,0.0,.333,9.5,17.3,.551,3.1,4.7,.672,3.9,7.6,11.5,3.2,1.6,3.5,3.1,4.1,22.2,,111,98
C,33,SDC,7,0,51,5.5,18.3,.300,0.0,0.0,,5.5,18.3,.300,3.7,3.7,1.000,1.8,10.1,11.9,0.9,0.9,0.0,2.7,0.9,14.6,,81,109
SF,26,POR,80,80,2879,10.6,19.6,.543,0.0,0.3,.150,10.6,19.3,.549,5.6,7.1,.792,3.5,6.4,9.9,2.8,1.0,0.5,3.4,3.0,26.9,,115,106
SG,24,UTA,22,0,210,8.1,15.5,.521,0.0,0.4,.000,8.1,15.1,.535,1.9,3.0,.643,1.3,3.4,4.7,6.0,1.1,0.0,4.7,7.7,18.1,,94,109
PF,22,KCK,82,61,1643,4.0,6.8,.595,0.0,0.0,,4.0,6.8,.595,1.9,3.1,.614,4.7,8.6,13.3,1.7,1.9,0.3,1.4,6.8,10.0,,125,103
C,23,HOU,6,0,64,8.1,11.0,.733,0.0,0.0,,8.1,11.0,.733,0.7,2.9,.250,4.4,8.1,12.5,0.0,0.7,8.8,5.1,10.3,16.9,,94,101
SG,24,CLE,9,2,148,8.6,19.6,.441,0.0,0.3,.000,8.6,19.3,.448,3.7,5.7,.647,2.7,6.0,8.6,3.7,2.0,0.0,3.7,5.7,20.9,,95,107
C,24,DAL,81,12,1515,5.4,10.9,.490,0.0,0.0,1.000,5.3,10.9,.489,2.4,4.3,.550,4.8,7.6,12.5,3.5,0.7,3.4,2.0,8.8,13.1,,111,107
PG,27,LAL,79,79,2711,9.1,19.2,.475,0.0,0.2,.000,9.1,18.9,.480,2.1,2.9,.744,1.0,2.5,3.5,9.7,1.8,0.1,4.0,3.0,20.3,,103,109
C,22,POR,30,0,311,4.0,9.6,.413,0.0,0.0,,4.0,9.6,.413,2.1,4.6,.467,3.8,6.7,10.5,3.7,2.0,0.3,5.0,9.3,10.1,,79,103
SF,24,NJN,46,14,803,7.8,14.9,.525,0.1,0.5,.222,7.7,14.4,.536,2.0,2.8,.708,2.4,4.1,6.6,4.7,2.4,0.6,3.6,3.9,17.7,,105,100
